2023-11-15 19:01:05,765 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:01:05,765 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:01:08,149 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:13,199 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:18,254 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:20,757 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:01:20,788 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:01:20,789 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:01:23,330 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:28,378 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:33,426 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:35,523 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 19:01:35,767 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:01:35,797 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:01:35,797 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:01:39,157 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:44,218 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:49,279 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:50,772 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:01:50,803 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:01:50,803 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:01:55,188 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:00,246 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:05,303 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:05,536 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 19:02:05,787 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:02:05,818 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:02:05,819 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:02:11,216 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:16,284 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:20,795 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:02:20,827 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:02:20,828 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:02:22,238 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:27,287 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:32,348 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:35,551 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 19:02:35,798 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:02:35,829 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:02:35,829 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:02:38,213 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:43,256 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:48,301 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:50,813 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:02:50,842 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:02:50,844 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:02:54,278 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:02:59,337 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:04,401 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:05,557 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 19:03:05,822 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:03:05,852 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:03:05,853 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:03:10,233 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:15,268 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:20,333 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:20,827 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:03:20,858 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:03:20,859 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:03:26,277 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:31,314 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:35,559 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 19:03:35,839 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
